timestamp,AccelerationX,AccelerationY,AccelerationZ,MagneticFieldX,MagneticFieldY,MagneticFieldZ,Z-AxisAgle(Azimuth),X-AxisAngle(Pitch),Y-AxisAngle(Roll),GyroX,GyroY,GyroZ,id,id_group,id_class,AccelerationX_lag1,AccelerationX_lag2,AccelerationX_lag3,AccelerationX_lag5,GyroX_lag1,GyroX_lag2,GyroX_lag3,GyroX_lag5
1422629729742,6.355,-6.666,3.336,-15.63,28.511,12.021,359.802,62.727,40.435,0.069,0.013,-0.068,36.0,-1.0,0,6.355,5.935,5.982,5.792,0.104,-0.113,-0.061,-0.068
1422629729745,6.355,-6.666,3.336,-15.63,28.511,12.021,359.802,62.727,40.435,0.069,0.013,-0.068,36.0,-1.0,0,6.355,6.355,5.935,5.799,0.069,0.104,-0.113,-0.068
1422629729748,6.355,-6.666,3.336,-15.63,28.511,12.021,359.802,62.727,40.435,0.069,0.013,-0.068,36.0,-1.0,0,6.355,6.355,6.355,5.982,0.069,0.069,0.104,-0.061
1422629729761,6.355,-6.666,3.336,-15.63,28.511,12.021,359.92,62.622,40.544,0.069,0.013,-0.068,36.0,-1.0,0,6.355,6.355,6.355,5.935,0.069,0.069,0.069,-0.113
1422629729764,6.355,-6.666,3.336,-15.63,28.511,12.021,359.92,62.622,40.544,0.069,0.013,-0.068,36.0,-1.0,0,6.355,6.355,6.355,6.355,0.069,0.069,0.069,0.104
1422629729961,6.446,-6.536,3.535,-16.551,28.488,10.724,0.056,61.843,40.955,0.004,-0.004,-0.026,36.0,-1.0,0,6.355,6.355,6.355,6.355,0.069,0.069,0.069,0.069
1422629729964,6.446,-6.536,3.535,-16.551,28.488,10.724,0.056,61.843,40.955,0.004,-0.004,-0.026,36.0,-1.0,0,6.446,6.355,6.355,6.355,0.004,0.069,0.069,0.069
1422629730162,6.477,-6.494,3.504,-15.738,27.646,11.818,0.146,61.725,41.033,0.017,0.003,-0.01,36.0,-1.0,0,6.446,6.446,6.355,6.355,0.004,0.004,0.069,0.069
1422629730165,6.477,-6.494,3.504,-15.738,27.646,11.818,0.146,61.725,41.033,0.017,0.003,-0.01,36.0,-1.0,0,6.477,6.446,6.446,6.355,0.017,0.004,0.004,0.069
1422629730361,6.477,-6.494,3.504,-15.738,27.646,11.818,0.146,61.725,41.033,0.017,0.003,-0.01,36.0,-1.0,0,6.477,6.477,6.446,6.355,0.017,0.017,0.004,0.069
1422629730365,6.477,-6.494,3.504,-15.738,27.646,11.818,0.146,61.725,41.033,0.017,0.003,-0.01,36.0,-1.0,0,6.477,6.477,6.477,6.446,0.017,0.017,0.017,0.004
1422629730562,6.422,-6.521,3.6,-16.58,28.511,12.021,0.146,61.725,41.033,0.017,0.003,-0.01,36.0,-1.0,0,6.477,6.477,6.477,6.446,0.017,0.017,0.017,0.004
1422629730565,6.422,-6.521,3.6,-16.58,28.511,12.021,0.146,61.725,41.033,0.017,0.003,-0.01,36.0,-1.0,0,6.422,6.477,6.477,6.477,0.017,0.017,0.017,0.017
1422629730762,6.422,-6.521,3.6,-16.58,28.511,12.021,0.146,61.725,41.033,0.017,0.003,-0.01,36.0,-1.0,0,6.422,6.422,6.477,6.477,0.017,0.017,0.017,0.017
1422629730765,6.422,-6.521,3.6,-16.58,28.511,12.021,0.146,61.725,41.033,0.017,0.003,-0.01,36.0,-1.0,0,6.422,6.422,6.422,6.477,0.017,0.017,0.017,0.017
1422629730961,6.422,-6.521,3.6,-16.58,28.511,12.021,0.146,61.725,41.033,0.017,0.003,-0.01,36.0,-1.0,0,6.422,6.422,6.422,6.477,0.017,0.017,0.017,0.017
1422629730965,6.422,-6.521,3.6,-16.58,28.511,12.021,0.146,61.725,41.033,0.017,0.003,-0.01,36.0,-1.0,0,6.422,6.422,6.422,6.422,0.017,0.017,0.017,0.017
1422629731161,6.394,-6.454,3.633,-16.005,28.851,12.076,0.146,61.725,41.033,0.017,0.003,-0.01,36.0,-1.0,0,6.422,6.422,6.422,6.422,0.017,0.017,0.017,0.017
1422629731165,6.394,-6.454,3.633,-16.005,28.851,12.076,0.146,61.725,41.033,0.017,0.003,-0.01,36.0,-1.0,0,6.394,6.422,6.422,6.422,0.017,0.017,0.017,0.017
1422629731405,6.394,-6.454,3.633,-16.005,28.851,12.076,0.146,61.725,41.033,0.017,0.003,-0.01,36.0,-1.0,0,6.394,6.394,6.422,6.422,0.017,0.017,0.017,0.017
1422629731409,6.394,-6.454,3.633,-16.005,28.851,12.076,0.146,61.725,41.033,0.017,0.003,-0.01,36.0,-1.0,0,6.394,6.394,6.394,6.422,0.017,0.017,0.017,0.017
1422629731561,6.394,-6.454,3.633,-16.005,28.851,12.076,0.146,61.725,41.033,0.017,0.003,-0.01,36.0,-1.0,0,6.394,6.394,6.394,6.422,0.017,0.017,0.017,0.017
1422629731615,6.393,-6.46,3.648,-15.57,28.473,12.66,0.146,61.725,41.033,0.017,0.003,-0.01,36.0,-1.0,0,6.394,6.394,6.394,6.394,0.017,0.017,0.017,0.017
1422629731815,6.393,-6.46,3.648,-15.57,28.473,12.66,0.146,61.725,41.033,0.017,0.003,-0.01,36.0,-1.0,0,6.393,6.394,6.394,6.394,0.017,0.017,0.017,0.017
1422629731819,6.393,-6.46,3.648,-15.57,28.473,12.66,0.146,61.725,41.033,0.017,0.003,-0.01,36.0,-1.0,0,6.393,6.393,6.394,6.394,0.017,0.017,0.017,0.017
1422629731961,6.393,-6.46,3.648,-15.57,28.473,12.66,0.146,61.725,41.033,0.017,0.003,-0.01,36.0,-1.0,0,6.393,6.393,6.393,6.394,0.017,0.017,0.017,0.017
1422629732035,6.394,-6.632,3.615,-16.129,29.826,8.939,0.146,61.725,41.033,-0.007,-0.019,0.02,36.0,-1.0,0,6.393,6.393,6.393,6.394,0.017,0.017,0.017,0.017
1422629732235,6.394,-6.632,3.615,-16.129,29.826,8.939,0.146,61.725,41.033,-0.007,-0.019,0.02,36.0,-1.0,0,6.394,6.393,6.393,6.393,-0.007,0.017,0.017,0.017
1422629732239,6.394,-6.632,3.615,-16.129,29.826,8.939,0.146,61.725,41.033,-0.007,-0.019,0.02,36.0,-1.0,0,6.394,6.394,6.393,6.393,-0.007,-0.007,0.017,0.017
1422629732390,6.394,-6.632,3.615,-16.129,29.826,8.939,0.146,61.725,41.033,-0.007,-0.019,0.02,36.0,-1.0,0,6.394,6.394,6.394,6.393,-0.007,-0.007,-0.007,0.017
1422629732445,6.411,-6.579,3.611,-15.24,27.734,13.226,0.146,61.725,41.033,0.009,0.009,-0.006,36.0,-1.0,0,6.394,6.394,6.394,6.393,-0.007,-0.007,-0.007,0.017
1422629732563,6.411,-6.579,3.611,-15.24,27.734,13.226,0.146,61.725,41.033,0.009,0.009,-0.006,36.0,-1.0,0,6.411,6.394,6.394,6.394,0.009,-0.007,-0.007,-0.007
1422629732566,6.411,-6.579,3.611,-15.24,27.734,13.226,0.146,61.725,41.033,0.009,0.009,-0.006,36.0,-1.0,0,6.411,6.411,6.394,6.394,0.009,0.009,-0.007,-0.007
1422629735562,6.039,-6.599,4.059,-16.457,29.53,9.369,5.837,58.049,38.416,-0.131,0.006,-0.059,96.0,-1.0,0,6.411,6.411,6.411,6.394,0.009,0.009,0.009,-0.007
1422629735566,6.039,-6.599,4.059,-16.457,29.53,9.369,5.837,58.049,38.416,-0.131,0.006,-0.059,96.0,-1.0,0,6.039,6.411,6.411,6.394,-0.131,0.009,0.009,-0.007
1422629735763,6.117,-6.625,4.103,-17.094,27.322,10.529,6.415,58.762,39.024,-0.018,-0.023,-0.059,96.0,-1.0,0,6.039,6.039,6.411,6.411,-0.131,-0.131,0.009,0.009
1422629735766,6.117,-6.625,4.103,-17.094,27.322,10.529,6.415,58.762,39.024,-0.018,-0.023,-0.059,96.0,-1.0,0,6.117,6.039,6.039,6.411,-0.018,-0.131,-0.131,0.009
1422629735963,6.202,-6.445,3.975,-17.549,28.017,9.641,6.48,58.9,39.522,-0.031,-0.048,-0.046,96.0,-1.0,0,6.117,6.117,6.039,6.411,-0.018,-0.018,-0.131,0.009
1422629735967,6.202,-6.445,3.975,-17.549,28.017,9.641,6.48,58.9,39.522,-0.031,-0.048,-0.046,96.0,-1.0,0,6.202,6.117,6.117,6.039,-0.031,-0.018,-0.018,-0.131
1422629736163,6.252,-6.468,3.972,-18.005,27.802,10.208,6.075,59.059,39.988,-0.004,-0.053,-0.027,96.0,-1.0,0,6.202,6.202,6.117,6.039,-0.031,-0.031,-0.018,-0.131
1422629736166,6.252,-6.468,3.972,-18.005,27.802,10.208,6.075,59.059,39.988,-0.004,-0.053,-0.027,96.0,-1.0,0,6.252,6.202,6.202,6.117,-0.004,-0.031,-0.031,-0.018
1422629736362,6.375,-6.416,3.959,-19.505,28.487,11.292,5.935,59.166,40.34,-0.018,-0.038,-0.017,96.0,-1.0,0,6.252,6.252,6.202,6.117,-0.004,-0.004,-0.031,-0.018
1422629736365,6.375,-6.416,3.959,-19.505,28.487,11.292,5.935,59.166,40.34,-0.018,-0.038,-0.017,96.0,-1.0,0,6.375,6.252,6.252,6.202,-0.018,-0.004,-0.004,-0.031
1422629736564,6.437,-6.375,3.932,-17.838,27.136,9.608,5.814,59.054,40.622,0.01,0.0,-0.024,96.0,-1.0,0,6.375,6.375,6.252,6.202,-0.018,-0.018,-0.004,-0.031
1422629736567,6.437,-6.375,3.932,-17.838,27.136,9.608,5.814,59.054,40.622,0.01,0.0,-0.024,96.0,-1.0,0,6.437,6.375,6.375,6.252,0.01,-0.018,-0.018,-0.004
1422629736762,6.397,-6.281,3.95,-16.924,27.151,10.031,5.841,58.289,40.909,0.014,-0.004,-0.023,96.0,-1.0,0,6.437,6.437,6.375,6.252,0.01,0.01,-0.018,-0.004
1422629736765,6.397,-6.281,3.95,-16.924,27.151,10.031,5.841,58.289,40.909,0.014,-0.004,-0.023,96.0,-1.0,0,6.397,6.437,6.437,6.375,0.014,0.01,0.01,-0.018
1422629736963,6.484,-6.319,4.021,-17.12,28.526,9.953,5.27,58.198,40.803,0.016,-0.034,0.03,96.0,-1.0,0,6.397,6.397,6.437,6.375,0.014,0.014,0.01,-0.018
1422629737068,6.407,-6.29,3.927,-17.781,28.68,10.197,4.931,58.351,40.812,-0.001,-0.048,0.019,96.0,-1.0,0,6.484,6.397,6.397,6.437,0.016,0.014,0.014,0.01
1422629737161,6.407,-6.29,3.927,-17.781,28.68,10.197,4.931,58.351,40.812,-0.001,-0.048,0.019,96.0,-1.0,0,6.407,6.484,6.397,6.437,-0.001,0.016,0.014,0.01
1422629737165,6.407,-6.29,3.927,-17.781,28.68,10.197,4.931,58.351,40.812,-0.001,-0.048,0.019,96.0,-1.0,0,6.407,6.407,6.484,6.397,-0.001,-0.001,0.016,0.014
1422629737362,6.407,-6.29,3.927,-17.781,28.68,10.197,4.931,58.351,40.812,-0.001,-0.048,0.019,96.0,-1.0,0,6.407,6.407,6.407,6.397,-0.001,-0.001,-0.001,0.014
1422629737366,6.407,-6.29,3.927,-17.781,28.68,10.197,4.931,58.351,40.812,-0.001,-0.048,0.019,96.0,-1.0,0,6.407,6.407,6.407,6.484,-0.001,-0.001,-0.001,0.016
1422629737562,6.346,-6.324,3.903,-16.82,28.137,10.265,2.946,58.636,40.815,0.02,-0.016,-0.003,96.0,-1.0,0,6.407,6.407,6.407,6.407,-0.001,-0.001,-0.001,-0.001
1422629737566,6.346,-6.324,3.903,-16.82,28.137,10.265,2.946,58.636,40.815,0.02,-0.016,-0.003,96.0,-1.0,0,6.346,6.407,6.407,6.407,0.02,-0.001,-0.001,-0.001
1422629737762,6.416,-6.371,3.875,-17.267,26.808,10.03,2.402,58.811,40.813,-0.0,-0.026,0.003,96.0,-1.0,0,6.346,6.346,6.407,6.407,0.02,0.02,-0.001,-0.001
1422629737766,6.416,-6.371,3.875,-17.267,26.808,10.03,2.402,58.811,40.813,-0.0,-0.026,0.003,96.0,-1.0,0,6.416,6.346,6.346,6.407,-0.0,0.02,0.02,-0.001
1422629737962,6.462,-6.399,3.851,-18.333,28.479,10.002,2.295,58.568,40.869,0.027,-0.019,0.002,96.0,-1.0,0,6.416,6.416,6.346,6.407,-0.0,-0.0,0.02,-0.001
1422629737966,6.462,-6.399,3.851,-18.333,28.479,10.002,2.295,58.568,40.869,0.027,-0.019,0.002,96.0,-1.0,0,6.462,6.416,6.416,6.346,0.027,-0.0,-0.0,0.02
1422629738163,6.384,-6.406,3.881,-18.253,27.971,10.492,2.272,58.792,40.867,-0.014,-0.005,0.012,96.0,-1.0,0,6.462,6.462,6.416,6.346,0.027,0.027,-0.0,0.02
1422629738166,6.384,-6.406,3.881,-18.253,27.971,10.492,2.272,58.792,40.867,-0.014,-0.005,0.012,96.0,-1.0,0,6.384,6.462,6.462,6.416,-0.014,0.027,0.027,-0.0
1422629738363,6.403,-6.268,3.932,-16.237,27.151,10.031,2.355,58.841,40.791,0.027,0.0,-0.016,96.0,-1.0,0,6.384,6.384,6.462,6.416,-0.014,-0.014,0.027,-0.0
1422629738367,6.403,-6.268,3.932,-17.204,27.731,9.676,2.355,58.841,40.791,0.027,0.0,-0.016,96.0,-1.0,0,6.403,6.384,6.384,6.462,0.027,-0.014,-0.014,0.027
1422629740425,6.422,-6.221,3.634,-17.195,31.497,11.952,359.034,58.265,39.359,-0.062,0.19,-0.114,97.0,-1.0,0,6.403,6.403,6.384,6.462,0.027,0.027,-0.014,0.027
1422629740429,6.422,-6.221,3.634,-17.195,31.497,11.952,359.034,58.265,39.359,-0.062,0.19,-0.114,97.0,-1.0,0,6.422,6.403,6.403,6.384,-0.062,0.027,0.027,-0.014
1422629740561,6.422,-6.221,3.634,-17.195,31.497,11.952,359.034,58.265,39.359,-0.062,0.19,-0.114,97.0,-1.0,0,6.422,6.422,6.403,6.384,-0.062,-0.062,0.027,-0.014
1422629740643,6.712,-6.288,3.621,-18.372,29.14,10.909,359.034,58.265,39.359,-0.062,0.19,-0.114,97.0,-1.0,0,6.422,6.422,6.422,6.403,-0.062,-0.062,-0.062,0.027
1422629740765,6.712,-6.288,3.621,-18.372,29.14,10.909,359.034,58.265,39.359,-0.062,0.19,-0.114,97.0,-1.0,0,6.712,6.422,6.422,6.403,-0.062,-0.062,-0.062,0.027
1422629740769,6.712,-6.288,3.621,-18.372,29.14,10.909,359.034,58.265,39.359,-0.062,0.19,-0.114,97.0,-1.0,0,6.712,6.712,6.422,6.422,-0.062,-0.062,-0.062,-0.062
1422629740966,6.712,-6.288,3.621,-18.372,29.14,10.909,359.034,58.265,39.359,-0.062,0.19,-0.114,97.0,-1.0,0,6.712,6.712,6.712,6.422,-0.062,-0.062,-0.062,-0.062
1422629740970,6.712,-6.288,3.621,-18.372,29.14,10.909,359.034,58.265,39.359,-0.062,0.19,-0.114,97.0,-1.0,0,6.712,6.712,6.712,6.422,-0.062,-0.062,-0.062,-0.062
1422629741162,6.712,-6.288,3.621,-18.372,29.14,10.909,359.034,58.265,39.359,-0.062,0.19,-0.114,97.0,-1.0,0,6.712,6.712,6.712,6.712,-0.062,-0.062,-0.062,-0.062
1422629741165,6.712,-6.288,3.621,-18.372,29.14,10.909,359.034,58.265,39.359,-0.062,0.19,-0.114,97.0,-1.0,0,6.712,6.712,6.712,6.712,-0.062,-0.062,-0.062,-0.062
1422629741362,6.671,-6.081,3.88,-17.842,29.584,12.439,1.015,59.247,43.33,0.011,0.004,-0.006,97.0,-1.0,0,6.712,6.712,6.712,6.712,-0.062,-0.062,-0.062,-0.062
1422629741366,6.671,-6.081,3.88,-17.842,29.584,12.439,1.015,59.247,43.33,0.011,0.004,-0.006,97.0,-1.0,0,6.671,6.712,6.712,6.712,0.011,-0.062,-0.062,-0.062
1422629741563,6.688,-6.057,3.761,-18.64,29.53,12.021,1.349,59.049,43.349,-0.021,0.007,-0.014,97.0,-1.0,0,6.671,6.671,6.712,6.712,0.011,0.011,-0.062,-0.062
1422629741566,6.688,-6.057,3.761,-18.64,29.53,12.021,1.349,59.049,43.349,-0.021,0.007,-0.014,97.0,-1.0,0,6.688,6.671,6.671,6.712,-0.021,0.011,0.011,-0.062
1422629741763,6.717,-6.109,3.763,-18.127,29.054,11.79,1.883,58.904,43.388,-0.011,0.02,-0.025,97.0,-1.0,0,6.688,6.688,6.671,6.712,-0.021,-0.021,0.011,-0.062
1422629741766,6.717,-6.109,3.763,-18.127,29.054,11.79,1.883,58.904,43.388,-0.011,0.02,-0.025,97.0,-1.0,0,6.717,6.688,6.688,6.671,-0.011,-0.021,-0.021,0.011
1422629741964,6.772,-6.061,3.844,-18.64,27.832,11.359,2.358,58.244,43.595,0.008,-0.011,-0.026,97.0,-1.0,0,6.717,6.717,6.688,6.671,-0.011,-0.011,-0.021,0.011
1422629741967,6.772,-6.061,3.844,-18.64,27.832,11.359,2.358,58.244,43.595,0.008,-0.011,-0.026,97.0,-1.0,0,6.772,6.717,6.717,6.688,0.008,-0.011,-0.011,-0.021
1422629742163,6.662,-5.948,3.774,-19.089,28.27,12.555,2.796,57.708,43.736,0.021,0.005,-0.026,97.0,-1.0,0,6.772,6.772,6.717,6.688,0.008,0.008,-0.011,-0.021
1422629742166,6.662,-5.948,3.774,-19.089,28.27,12.555,2.796,57.708,43.736,0.021,0.005,-0.026,97.0,-1.0,0,6.662,6.772,6.772,6.717,0.021,0.008,0.008,-0.011
1422629742363,6.796,-6.021,3.932,-18.317,29.315,11.989,2.393,57.725,43.674,0.042,-0.03,0.01,97.0,-1.0,0,6.662,6.662,6.772,6.717,0.021,0.021,0.008,-0.011
1422629742367,6.796,-6.021,3.932,-18.317,29.315,11.989,2.393,57.725,43.674,0.06,0.005,-0.006,97.0,-1.0,0,6.796,6.662,6.662,6.772,0.042,0.021,0.021,0.008
1422629742573,6.77,-5.95,3.956,-19.327,29.53,12.354,2.18,56.761,43.598,0.093,-0.02,0.015,97.0,-1.0,0,6.796,6.796,6.662,6.772,0.06,0.042,0.021,0.008
1422629742586,6.77,-5.95,3.956,-19.327,29.53,12.354,2.18,56.761,43.598,0.093,-0.02,0.015,97.0,-1.0,0,6.77,6.796,6.796,6.662,0.093,0.06,0.042,0.021
1422629742762,6.766,-5.855,3.913,-18.539,29.021,10.243,1.9,56.145,43.553,0.008,-0.016,0.002,97.0,-1.0,0,6.77,6.77,6.796,6.662,0.093,0.093,0.06,0.021
1422629742766,6.766,-5.855,3.913,-18.539,29.021,10.243,1.9,56.145,43.553,0.008,-0.016,0.002,97.0,-1.0,0,6.766,6.77,6.77,6.796,0.008,0.093,0.093,0.042
1422629742963,6.775,-5.902,3.897,-18.478,29.865,10.832,1.697,56.413,43.704,-0.017,-0.013,-0.005,97.0,-1.0,0,6.766,6.766,6.77,6.796,0.008,0.008,0.093,0.06
1422629743065,6.793,-5.903,3.936,-18.788,29.805,12.544,1.802,56.505,43.723,-0.028,0.009,-0.009,97.0,-1.0,0,6.775,6.766,6.766,6.77,-0.017,0.008,0.008,0.093
1422629743161,6.788,-5.946,3.908,-18.788,29.805,12.544,1.802,56.505,43.723,-0.037,0.009,-0.018,97.0,-1.0,0,6.793,6.775,6.766,6.77,-0.028,-0.017,0.008,0.093
1422629743164,6.788,-5.946,3.908,-18.788,29.805,12.544,1.802,56.505,43.723,-0.037,0.009,-0.018,97.0,-1.0,0,6.788,6.793,6.775,6.766,-0.037,-0.028,-0.017,0.008
1422629743362,6.788,-5.946,3.908,-18.788,29.805,12.544,1.802,56.505,43.723,-0.037,0.009,-0.018,97.0,-1.0,0,6.788,6.788,6.793,6.766,-0.037,-0.037,-0.028,0.008
1422629743366,6.788,-5.946,3.908,-18.788,29.805,12.544,1.802,56.505,43.723,-0.037,0.009,-0.018,97.0,-1.0,0,6.788,6.788,6.788,6.775,-0.037,-0.037,-0.037,-0.017
1422629743563,6.823,-5.974,3.897,-19.841,29.701,11.192,2.038,56.924,43.791,0.0,-0.006,-0.002,97.0,-1.0,0,6.788,6.788,6.788,6.793,-0.037,-0.037,-0.037,-0.028
1422629743566,6.823,-5.974,3.897,-19.841,29.701,11.192,2.038,56.924,43.791,0.0,-0.006,-0.002,97.0,-1.0,0,6.823,6.788,6.788,6.788,0.0,-0.037,-0.037,-0.037
1422629743763,6.754,-5.993,3.922,-18.124,28.966,11.594,1.903,56.94,43.779,0.012,-0.014,-0.002,97.0,-1.0,0,6.823,6.823,6.788,6.788,0.0,0.0,-0.037,-0.037
1422629743767,6.754,-5.993,3.922,-18.124,28.966,11.594,1.903,56.94,43.779,0.012,-0.014,-0.002,97.0,-1.0,0,6.754,6.823,6.823,6.788,0.012,0.0,0.0,-0.037
1422629743963,6.788,-5.96,3.923,-19.327,29.192,12.244,1.964,57.015,43.768,-0.004,-0.011,0.0,97.0,-1.0,0,6.754,6.754,6.823,6.788,0.012,0.012,0.0,-0.037
1422629743966,6.788,-5.96,3.923,-19.327,29.192,12.244,1.964,57.015,43.768,-0.004,-0.011,0.0,97.0,-1.0,0,6.788,6.754,6.754,6.823,-0.004,0.012,0.012,0.0
1422629744163,6.834,-5.982,3.9,-19.498,29.701,10.861,1.948,57.118,43.851,-0.007,-0.03,-0.007,97.0,-1.0,0,6.788,6.788,6.754,6.823,-0.004,-0.004,0.012,0.0
1422629744166,6.834,-5.982,3.9,-19.498,29.701,10.861,1.948,57.118,43.851,-0.007,-0.03,-0.007,97.0,-1.0,0,6.834,6.788,6.788,6.754,-0.007,-0.004,-0.004,0.012
1422629744364,6.814,-5.957,3.844,-18.463,29.471,11.955,1.877,57.239,44.025,0.003,0.005,-0.011,97.0,-1.0,0,6.834,6.834,6.788,6.754,-0.007,-0.007,-0.004,0.012
1422629744367,6.814,-5.957,3.844,-18.463,29.471,11.955,1.877,57.239,44.025,0.003,0.005,-0.011,97.0,-1.0,0,6.814,6.834,6.834,6.788,0.003,-0.007,-0.007,-0.004
1422629744563,6.807,-5.966,3.899,-18.811,31.74,12.851,2.084,57.056,44.097,0.007,0.003,-0.021,97.0,-1.0,0,6.814,6.814,6.834,6.788,0.003,0.003,-0.007,-0.004
1422629744566,6.807,-5.966,3.899,-18.811,31.74,12.851,2.084,57.056,44.097,0.007,0.003,-0.021,97.0,-1.0,0,6.807,6.814,6.814,6.834,0.007,0.003,0.003,-0.007
1422629744763,6.809,-5.903,3.844,-19.327,29.53,11.359,1.957,56.83,44.195,0.036,-0.005,-0.016,97.0,-1.0,0,6.807,6.807,6.814,6.834,0.007,0.007,0.003,-0.007
1422629744766,6.809,-5.903,3.844,-19.327,29.53,11.359,1.957,56.83,44.195,0.036,-0.005,-0.016,97.0,-1.0,0,6.809,6.807,6.807,6.814,0.036,0.007,0.007,0.003
1422629747043,6.336,-6.091,3.918,-16.58,27.832,12.021,6.307,58.645,42.894,0.051,0.003,-0.028,37.0,-1.0,0,6.809,6.809,6.807,6.814,0.036,0.036,0.007,0.003
1422629747167,6.336,-6.091,3.918,-16.58,27.832,12.021,6.307,58.645,42.894,0.051,0.003,-0.028,37.0,-1.0,0,6.336,6.809,6.809,6.807,0.051,0.036,0.036,0.007
1422629747171,6.336,-6.091,3.918,-16.58,27.832,12.021,6.307,58.645,42.894,0.051,0.003,-0.028,37.0,-1.0,0,6.336,6.336,6.809,6.807,0.051,0.051,0.036,0.007
1422629747366,6.336,-6.091,3.918,-16.58,27.832,12.021,6.307,58.645,42.894,0.051,0.003,-0.028,37.0,-1.0,0,6.336,6.336,6.336,6.809,0.051,0.051,0.051,0.036
1422629747370,6.336,-6.091,3.918,-16.58,27.832,12.021,6.307,58.645,42.894,0.051,0.003,-0.028,37.0,-1.0,0,6.336,6.336,6.336,6.809,0.051,0.051,0.051,0.036
1422629747561,6.336,-6.091,3.918,-16.58,27.832,12.021,6.307,58.645,42.894,0.051,0.003,-0.028,37.0,-1.0,0,6.336,6.336,6.336,6.336,0.051,0.051,0.051,0.051
1422629747586,6.738,-6.116,3.687,-18.558,28.09,14.404,6.307,58.645,42.894,-0.008,0.003,-0.068,37.0,-1.0,0,6.336,6.336,6.336,6.336,0.051,0.051,0.051,0.051
1422629747785,6.738,-6.116,3.687,-18.558,28.09,14.404,6.307,58.645,42.894,-0.008,0.003,-0.068,37.0,-1.0,0,6.738,6.336,6.336,6.336,-0.008,0.051,0.051,0.051
1422629747789,6.738,-6.116,3.687,-18.558,28.09,14.404,6.307,58.645,42.894,-0.008,0.003,-0.068,37.0,-1.0,0,6.738,6.738,6.336,6.336,-0.008,-0.008,0.051,0.051
1422629747961,6.738,-6.116,3.687,-18.558,28.09,14.404,6.307,58.645,42.894,-0.008,0.003,-0.068,37.0,-1.0,0,6.738,6.738,6.738,6.336,-0.008,-0.008,-0.008,0.051
1422629748006,6.764,-6.181,3.712,-17.715,27.365,14.459,6.307,58.645,42.894,-0.002,-0.037,0.02,37.0,-1.0,0,6.738,6.738,6.738,6.336,-0.008,-0.008,-0.008,0.051
1422629748215,6.764,-6.181,3.712,-17.715,27.365,14.459,6.307,58.645,42.894,-0.003,-0.038,0.03,37.0,-1.0,0,6.764,6.738,6.738,6.738,-0.002,-0.008,-0.008,-0.008
1422629748219,6.764,-6.181,3.712,-17.715,27.365,14.459,6.307,58.645,42.894,-0.003,-0.038,0.03,37.0,-1.0,0,6.764,6.764,6.738,6.738,-0.003,-0.002,-0.008,-0.008
1422629748361,6.764,-6.181,3.712,-17.715,27.365,14.459,6.307,58.645,42.894,-0.003,-0.038,0.03,37.0,-1.0,0,6.764,6.764,6.764,6.738,-0.003,-0.003,-0.002,-0.008
1422629748434,6.625,-6.163,3.676,-18.559,27.484,14.047,6.307,58.645,42.894,-0.007,0.004,0.002,37.0,-1.0,0,6.764,6.764,6.764,6.738,-0.003,-0.003,-0.003,-0.008
1422629748635,6.625,-6.163,3.676,-18.559,27.484,14.047,6.307,58.645,42.894,-0.007,0.004,0.002,37.0,-1.0,0,6.625,6.764,6.764,6.764,-0.007,-0.003,-0.003,-0.002
1422629748639,6.625,-6.163,3.676,-18.559,27.484,14.047,6.307,58.645,42.894,-0.007,0.004,0.002,37.0,-1.0,0,6.625,6.625,6.764,6.764,-0.007,-0.007,-0.003,-0.003
1422629748763,6.625,-6.163,3.676,-18.559,27.484,14.047,6.307,58.645,42.894,-0.007,0.004,0.002,37.0,-1.0,0,6.625,6.625,6.625,6.764,-0.007,-0.007,-0.007,-0.003
1422629748853,6.644,-6.222,3.676,-17.366,27.394,13.965,6.307,58.645,42.894,-0.007,0.004,0.002,37.0,-1.0,0,6.625,6.625,6.625,6.764,-0.007,-0.007,-0.007,-0.003
1422629748965,6.644,-6.222,3.676,-17.366,27.394,13.965,6.307,58.645,42.894,-0.007,0.004,0.002,37.0,-1.0,0,6.644,6.625,6.625,6.625,-0.007,-0.007,-0.007,-0.007
1422629748968,6.644,-6.222,3.676,-17.366,27.394,13.965,6.307,58.645,42.894,-0.007,0.004,0.002,37.0,-1.0,0,6.644,6.644,6.625,6.625,-0.007,-0.007,-0.007,-0.007
1422629749166,6.644,-6.222,3.676,-17.366,27.394,13.965,6.307,58.645,42.894,-0.007,0.004,0.002,37.0,-1.0,0,6.644,6.644,6.644,6.625,-0.007,-0.007,-0.007,-0.007
1422629749169,6.644,-6.222,3.676,-17.366,27.394,13.965,6.307,58.645,42.894,-0.007,0.004,0.002,37.0,-1.0,0,6.644,6.644,6.644,6.625,-0.007,-0.007,-0.007,-0.007
1422629749361,6.644,-6.222,3.676,-17.366,27.394,13.965,6.307,58.645,42.894,-0.007,0.004,0.002,37.0,-1.0,0,6.644,6.644,6.644,6.644,-0.007,-0.007,-0.007,-0.007
1422629749364,6.644,-6.222,3.676,-17.366,27.394,13.965,6.307,58.645,42.894,-0.007,0.004,0.002,37.0,-1.0,0,6.644,6.644,6.644,6.644,-0.007,-0.007,-0.007,-0.007
